,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
1215,0.0003813882532,0.04805491991,0.0003813882532,0.0003813882532,0.0003813882532,0.004195270786,0.0003813882532,0.009916094584,0.0003813882532
1216,0.0003813882532,0.06331045004,0.0003813882532,0.0003813882532,0.0003813882532,0.0003813882532,0.0003813882532,0.0003813882532,0.0003813882532
1217,0.0003813882532,0.02898550725,0.0003813882532,0.0003813882532,0.0003813882532,0.0003813882532,0.0003813882532,0.0003813882532,0.0003813882532
1218,0.0003813882532,0.04614797864,0.0003813882532,0.0003813882532,0.0003813882532,0.004195270786,0.0003813882532,0.0003813882532,0.0003813882532
1219,0.0005285412262,0.05866807611,0.04545454545,0.02959830867,0.0005285412262,0.0005285412262,0.0005285412262,0.09302325581,0.0005285412262
1220,0.005813953488,0.04016913319,0.005813953488,0.0665961945,0.0005285412262,0.003171247357,0.0005285412262,0.07716701903,0.005813953488
1221,0.0006108735492,0.009773976787,0.06475259621,0.1502748931,0.009773976787,0.0006108735492,0.0006108735492,0.0006108735492,0.0006108735492
1222,0.003665241295,0.0006108735492,0.08307880269,0.1319486866,0.003665241295,0.0006108735492,0.006719609041,0.0006108735492,0.0006108735492
1223,0.003113648158,0.2262584328,0.005708354956,0.003113648158,0.005708354956,0.0005189413596,0.0005189413596,0.2262584328,0.0005189413596
1224,0.0005189413596,0.2340425532,0.0005189413596,0.0005189413596,0.0005189413596,0.0005189413596,0.0005189413596,0.2470160872,0.0005189413596
1225,0.00003782577448,0.0004160835193,0.0002269546469,0.00003782577448,0.0004160835193,0.0002269546469,0.00003782577448,0.00003782577448,0.00003782577448
1226,0.00003782577448,0.00003782577448,0.00003782577448,0.0004160835193,0.00003782577448,0.0004160835193,0.00003782577448,0.00003782577448,0.00003782577448
1227,0.0006702412869,0.1648793566,0.0408847185,0.007372654155,0.1045576408,0.004021447721,0.0006702412869,0.0006702412869,0.01072386059
1228,0.0006702412869,0.1715817694,0.0509383378,0.0006702412869,0.1313672922,0.0006702412869,0.01072386059,0.0006702412869,0.0006702412869
